,back_x_min,back_x_max,back_x_mean,back_x_abs_mean,back_x_rms,back_x_energy,back_x_zcr,back_x_fft_dominant_freq,back_x_fft_sum,back_x_fft_mean,back_y_min,back_y_max,back_y_mean,back_y_abs_mean,back_y_rms,back_y_energy,back_y_zcr,back_y_fft_dominant_freq,back_y_fft_sum,back_y_fft_mean,back_z_min,back_z_max,back_z_mean,back_z_abs_mean,back_z_rms,back_z_energy,back_z_zcr,back_z_fft_dominant_freq,back_z_fft_sum,back_z_fft_mean,thigh_x_min,thigh_x_max,thigh_x_mean,thigh_x_abs_mean,thigh_x_rms,thigh_x_energy,thigh_x_zcr,thigh_x_fft_dominant_freq,thigh_x_fft_sum,thigh_x_fft_mean,thigh_y_min,thigh_y_max,thigh_y_mean,thigh_y_abs_mean,thigh_y_rms,thigh_y_energy,thigh_y_zcr,thigh_y_fft_dominant_freq,thigh_y_fft_sum,thigh_y_fft_mean,thigh_z_min,thigh_z_max,thigh_z_mean,thigh_z_abs_mean,thigh_z_rms,thigh_z_energy,thigh_z_zcr,thigh_z_fft_dominant_freq,thigh_z_fft_sum,thigh_z_fft_mean,Jerk-back_x (m/s^2)_min,Jerk-back_x (m/s^2)_max,Jerk-back_x (m/s^2)_mean,Jerk-back_x (m/s^2)_abs_mean,Jerk-back_x (m/s^2)_rms,Jerk-back_x (m/s^2)_energy,Jerk-back_x (m/s^2)_zcr,Jerk-back_x (m/s^2)_fft_dominant_freq,Jerk-back_x (m/s^2)_fft_sum,Jerk-back_x (m/s^2)_fft_mean,Jerk-back_y (m/s^2)_min,Jerk-back_y (m/s^2)_max,Jerk-back_y (m/s^2)_mean,Jerk-back_y (m/s^2)_abs_mean,Jerk-back_y (m/s^2)_rms,Jerk-back_y (m/s^2)_energy,Jerk-back_y (m/s^2)_zcr,Jerk-back_y (m/s^2)_fft_dominant_freq,Jerk-back_y (m/s^2)_fft_sum,Jerk-back_y (m/s^2)_fft_mean,Jerk-back_z (m/s^2)_min,Jerk-back_z (m/s^2)_max,Jerk-back_z (m/s^2)_mean,Jerk-back_z (m/s^2)_abs_mean,Jerk-back_z (m/s^2)_rms,Jerk-back_z (m/s^2)_energy,Jerk-back_z (m/s^2)_zcr,Jerk-back_z (m/s^2)_fft_dominant_freq,Jerk-back_z (m/s^2)_fft_sum,Jerk-back_z (m/s^2)_fft_mean,Jerk-thigh_x (m/s^2)_min,Jerk-thigh_x (m/s^2)_max,Jerk-thigh_x (m/s^2)_mean,Jerk-thigh_x (m/s^2)_abs_mean,Jerk-thigh_x (m/s^2)_rms,Jerk-thigh_x (m/s^2)_energy,Jerk-thigh_x (m/s^2)_zcr,Jerk-thigh_x (m/s^2)_fft_dominant_freq,Jerk-thigh_x (m/s^2)_fft_sum,Jerk-thigh_x (m/s^2)_fft_mean,Jerk-thigh_y (m/s^2)_min,Jerk-thigh_y (m/s^2)_max,Jerk-thigh_y (m/s^2)_mean,Jerk-thigh_y (m/s^2)_abs_mean,Jerk-thigh_y (m/s^2)_rms,Jerk-thigh_y (m/s^2)_energy,Jerk-thigh_y (m/s^2)_zcr,Jerk-thigh_y (m/s^2)_fft_dominant_freq,Jerk-thigh_y (m/s^2)_fft_sum,Jerk-thigh_y (m/s^2)_fft_mean,Jerk-thigh_z (m/s^2)_min,Jerk-thigh_z (m/s^2)_max,Jerk-thigh_z (m/s^2)_mean,Jerk-thigh_z (m/s^2)_abs_mean,Jerk-thigh_z (m/s^2)_rms,Jerk-thigh_z (m/s^2)_energy,Jerk-thigh_z (m/s^2)_zcr,Jerk-thigh_z (m/s^2)_fft_dominant_freq,Jerk-thigh_z (m/s^2)_fft_sum,Jerk-thigh_z (m/s^2)_fft_mean,Activity
0,-2.978845141903537,0.036819931555553576,-0.9698299319226377,0.9705663305537484,1.0263641754267172,105.34234205993653,0.01,0,237.9952902009209,4.759905804018418,-0.34588405477439643,0.1647682702010208,-0.07709569616022142,0.08798994087104647,0.09969988088587221,0.9940066248657107,0.03,0,32.805663371494816,0.6561132674298963,-0.5090518421854797,1.0786924887050477,0.11305819954904121,0.13860161902555587,0.19121718374825072,3.6564011360612274,0.03,0,69.24562449315712,1.3849124898631424,-3.793069684891659,-0.03535196717302319,-1.0001460874339316,1.0001460874339316,1.0777419477218677,116.15277058793252,0.0,0,271.3321893848981,5.426643787697961,-1.7779176684417037,2.4914081742108025,0.013051914786427452,0.18139866181049227,0.41371761093340087,17.116226159644086,0.075,17,155.17148243724398,3.10342964874488,-1.8697287077879465,3.5783421562581603,-0.03385904929397033,0.2027953377229094,0.5355758215656479,28.684146064571866,0.04,8,224.90732694096954,4.498146538819391,-2.1482866788222426,1.949748658002742,-0.00012976650415644775,0.1254658586003033,0.38054954575713124,14.481795677595892,0.215,35,153.63133585043076,3.0726267170086152,-0.34397942139736665,0.5010621774496875,0.00020694332168202044,0.03200706615260033,0.07976955200579629,0.6363181427205438,0.24,30,30.38775519539368,0.6077551039078736,-0.9639056167352377,0.5831605276653471,0.00018650836380258454,0.04905613520976724,0.13709304604631997,1.879450327425841,0.185,19,55.49815084598174,1.1099630169196348,-2.573055845867429,1.8128116999349364,-0.0004415479884966811,0.1482592380005882,0.4278748778583452,18.307691110229385,0.275,37,176.7241549642029,3.534483099284058,-2.3053084278537073,2.2156156529491526,0.0020641992768445044,0.1926415433167379,0.48567683238373394,23.58819855142976,0.22,17,180.16257583421998,3.6032515166843995,-4.303888993343035,3.6712258290668216,-2.9702290421648598e-05,0.1573975545236936,0.5997112798388202,35.965361916591576,0.23,28,245.97181486122165,4.919436297224433,6
1,-1.1163584333022063,-0.895644098381795,-0.9805170547826801,0.9805170547826801,0.9809116277291369,96.21876214142247,0.0,0,106.96794461514013,2.1393588923028024,-0.10808212500153025,-0.05409978846829831,-0.07812765685381554,0.07812765685381554,0.07860681642905441,0.6179031589111059,0.0,0,10.903047145613574,0.21806094291227146,0.06922943773039661,0.1819982324348703,0.10334352794895152,0.10334352794895152,0.10510543771522116,1.1047153037308233,0.0,0,16.138109720200365,0.32276219440400733,-1.0707765103784372,-0.9661842374255387,-1.0027666940687454,1.0027666940687454,1.0028604182779035,100.57290185485316,0.0,0,106.17472431438044,2.123494486287609,-0.157979570513665,0.07074088426393346,0.031112842456348124,0.03961798376187605,0.043993392286316366,0.19354185648577205,0.005,0,15.60440983786177,0.31208819675723537,-0.14311650331152692,0.11206142472251912,-0.0466125448175252,0.053420994615914846,0.05852746658356174,0.3425464344689936,0.01,0,15.17950564310952,0.3035901128621904,-0.13165067270570963,0.050917999253145885,-0.0007555539798903743,0.009880628116194777,0.01960796111336446,0.03844721390232128,0.245,8,8.462729610002736,0.1692545922000547,-0.014990990598332726,0.02719058962871959,7.84671873501125e-05,0.004657419565021922,0.0065664172645832465,0.004311783569261693,0.29,12,2.6250897071130552,0.0525017941422611,-0.037809271367721,0.029303661912240347,-5.726275007283538e-06,0.007109367837435359,0.010250673191119867,0.010507630087114353,0.195,8,4.025846575985711,0.08051693151971423,-0.0986206366290533,0.056681896433360635,-0.0003932183301536418,0.009172493234532921,0.01672255531486849,0.027964385625883638,0.265,39,7.198887988241599,0.143977759764832,-0.1115059095658136,0.10004569667541038,0.0008510345582928686,0.012257409566162012,0.021781029790563136,0.04744132587373988,0.245,41,9.609809328821694,0.19219618657643386,-0.21191716363544955,0.056368641903554305,-0.001954467263987345,0.014238668722147782,0.028136211754734505,0.07916464119072601,0.195,8,12.076115482557093,0.24152230965114185,6
2,-0.9870939440024435,-0.9652814685351125,-0.9801336383565128,0.9801336383565128,0.9801514061123427,96.06967789040027,0.0,0,100.38974165982182,2.0077948331964364,-0.09469989992540034,-0.060895829735862356,-0.07940345978128872,0.07940345978128872,0.07966982820874652,0.6347281526811183,0.0,0,10.236997760012287,0.20473995520024574,0.07612398418000237,0.1109681625418843,0.09232530784953136,0.09232530784953136,0.09281066089217692,0.8613818775242658,0.0,0,12.18723561660334,0.2437447123320668,-1.013418982929809,-0.9928439949913825,-1.0015593621950984,1.0015593621950984,1.0015732352768307,100.31489456228977,0.0,0,102.21518817234137,2.0443037634468273,0.023783409054644888,0.06188981370367295,0.04049038455037939,0.04049038455037939,0.041069164103642176,0.1686676240171891,0.0,0,6.723419988657503,0.13446839977315006,-0.07152452710524126,0.01604186556662092,-0.0317659714845157,0.034915373379159585,0.04001619483638529,0.1601295849183549,0.015,0,8.91196559775503,0.1782393119551006,-0.015020568064153084,0.01255386242018286,-0.00015438604935692047,0.004483589951670455,0.0059486956192979015,0.003538697957105405,0.295,20,2.296122766511568,0.04592245533023136,-0.014220664418977708,0.012693262348077855,0.00015344772535656165,0.0037868703141222203,0.005224089810061979,0.00272911143435934,0.325,37,1.906563408626205,0.0381312681725241,-0.015161094488733456,0.015002100557085951,-0.0002241668300597638,0.0044163734440343825,0.005820973480179278,0.003388373225695046,0.27,31,2.4731248363937985,0.04946249672787597,-0.016480881574401307,0.016323372797389712,6.0234341862719366e-05,0.005088464391968406,0.006554379735741116,0.004295989372029379,0.265,22,2.3766065460841337,0.04753213092168267,-0.01663698619196597,0.018296895162541342,-5.4013607789363366e-05,0.005489060199254101,0.007054364592008869,0.004976405979698845,0.27,27,2.6687847277336885,0.05337569455467377,-0.020417363825211608,0.020694708505838086,0.0003772209092874973,0.005945191226533556,0.007537113444102733,0.0056808079069274155,0.23,18,3.1215340489444414,0.062430680978888826,6
3,-0.9865873814967787,-0.9684685006917471,-0.9823804156719335,0.9823804156719335,0.9823899168716247,96.50899487710376,0.0,0,99.92348803290825,1.998469760658165,-0.09469989992540034,-0.060262972969799905,-0.07346927140773253,0.07346927140773253,0.07402581503184236,0.5479821291128537,0.0,0,10.047120414545576,0.20094240829091153,0.07214544950755257,0.1109681625418843,0.08367538045527628,0.08367538045527628,0.08418247049576308,0.7086688338770021,0.0,0,11.059368528278616,0.22118737056557233,-1.0141313303427428,-0.9928439949913825,-1.0011585748814285,1.0011585748814285,1.001170493972737,100.23423580016143,0.0,0,102.05362249861501,2.0410724499723,0.023685819755079454,0.06188981370367295,0.037313210960951936,0.037313210960951936,0.037776270391382066,0.14270466046828095,0.0,0,6.1232309395600995,0.12246461879120199,-0.07152452710524126,0.04184814119681585,0.003970678626884033,0.024053851615481344,0.028194187180455323,0.07949121907665513,0.015,1,7.140965646191363,0.14281931292382727,-0.015020568064153084,0.01255386242018286,6.259541079955966e-05,0.002737298393738279,0.004493434410006728,0.0020190952797032513,0.34,25,1.8004091638645667,0.036008183277291335,-0.014220664418977708,0.012693262348077855,1.307975417083225e-05,0.0036879046643791906,0.005253334499503324,0.002759752336367184,0.29,37,2.0771529051684117,0.04154305810336823,-0.015161094488733456,0.015002100557085951,-0.00022178668420009263,0.003228408697189981,0.004812510894297713,0.002316026110773418,0.32,30,1.924222681633708,0.03848445363267416,-0.016480881574401307,0.013780102975607944,1.3340004499138303e-05,0.0048257790724183635,0.006033055014667278,0.0036397752810001984,0.28,28,2.1496767106042176,0.04299353421208435,-0.01663698619196597,0.018296895162541342,-3.449479436623059e-05,0.004394427916830787,0.006228816008988567,0.003879814887383226,0.3,30,2.399754240541926,0.04799508481083852,-0.01340816419767988,0.01927226652849799,0.0005798524840939065,0.0057188286530262845,0.0069518099094492405,0.004832766101711666,0.23,21,2.828605672548788,0.05657211345097576,6
4,-0.9863494765260981,-0.9671677132512855,-0.9832502813796132,0.9832502813796132,0.9832543618221653,96.67891400423136,0.0,0,99.4297237594472,1.988594475188944,-0.07989266644350748,-0.060262972969799905,-0.06966382813410768,0.06966382813410768,0.06998605601088384,0.48980480359585704,0.0,0,9.148940347635662,0.18297880695271324,0.07214544950755257,0.09624911667119584,0.08101290625416553,0.08101290625416553,0.08122857078031501,0.6598080711012644,0.0,0,9.867280971430313,0.19734561942860626,-1.0141313303427428,-0.9912559518604194,-1.0008382375408644,1.0008382375408644,1.0008495744482406,100.16998706732244,0.0,0,102.02434870615633,2.0404869741231266,0.02148626408194325,0.05080382697711291,0.03519102545926443,0.03519102545926443,0.03537506900360259,0.12513955070096447,0.0,0,5.021710526754904,0.10043421053509809,0.004899418273985133,0.04184814119681585,0.019858117136752097,0.019858117136752097,0.021770667178378597,0.04739619493917311,0.0,0,4.942036917438062,0.09884073834876124,-0.012661695827648423,0.00662029401446973,4.061517494993172e-06,0.001785592375417393,0.0028242873840507417,0.0007976599227708182,0.35,24,1.0841430147037334,0.02168286029407467,-0.013685451816761549,0.013979743844910575,5.220393913944743e-06,0.003121140267122725,0.0046986470260887946,0.0022077283875773074,0.315,36,1.8470687490607802,0.03694137498121561,-0.01290675757753626,0.008806518856942586,2.4453100311498804e-05,0.002310588679001735,0.0034257188818940265,0.0011735549857765258,0.31,34,1.3778359130892852,0.027556718261785705,-0.016470550487013957,0.012911581479067236,5.976969408365562e-06,0.004752884919925069,0.0058940618784396725,0.00347399654268758,0.29,37,2.1418685169611678,0.04283737033922336,-0.012064057234169666,0.010643881473093524,-0.00017162762284143597,0.002785022675276025,0.004124427393779534,0.0017010901326559038,0.35,36,1.6411699712682233,0.03282339942536447,-0.012331827706200036,0.01704233414869734,-6.233094215012392e-05,0.005097775370202677,0.006232158276617509,0.003883979678481212,0.255,13,2.540963531539697,0.05081927063079394,6
5,-0.9897307409549528,-0.9669614860195805,-0.9819700224233731,0.9819700224233731,0.9819818377443374,96.42883296597464,0.0,0,100.03755759290908,2.0007511518581818,-0.08460377067537315,-0.04415483848501847,-0.06602302300938141,0.06602302300938141,0.06666419363715662,0.4444114713292313,0.0,0,9.791051620486758,0.19582103240973517,0.03105139104077585,0.09624911667119584,0.07682460327882107,0.07682460327882107,0.07788606191223853,0.6066238640197053,0.0,0,11.381243270117722,0.22762486540235444,-1.0139635194627366,-0.9912559518604194,-1.0014019098268572,1.0014019098268572,1.001414086032302,100.28301717039105,0.0,0,102.16226430447723,2.0432452860895447,-0.008437802987231346,0.08008625222811858,0.032075293738189646,0.03224404979793427,0.034010122617046834,0.11566884404265605,0.01,0,7.230908274659614,0.14461816549319229,-0.0269998396295651,0.0737157480994214,0.021045878560491005,0.022005883186914023,0.02606994428407688,0.06796419949748728,0.01,0,7.415625710992546,0.14831251421985092,-0.012661695827648423,0.012148109076337676,-3.437630939645886e-05,0.002797490178313139,0.0039857880057267096,0.0015886506026594898,0.33,26,1.669580073138271,0.03339160146276542,-0.01767552608851225,0.013979743844910575,0.0002748039299036915,0.003927642859251216,0.005657741751344478,0.0032010041724906484,0.315,37,2.216434627566168,0.04432869255132336,-0.01290675757753626,0.010311760414613333,-0.0004931707559380203,0.003212482183167728,0.0043417485744648545,0.00188507806838676,0.28,32,1.8818876503538482,0.03763775300707697,-0.012617959943671986,0.01580293601347993,9.867767900653023e-05,0.004625761286660171,0.005763629528971075,0.0033219425347227344,0.285,31,2.263347073005842,0.04526694146011684,-0.025021868761868567,0.02700682070992455,-0.00011207608382939681,0.005393529905490473,0.008094202637594883,0.006551611633844797,0.305,12,3.2386484991945617,0.06477296998389123,-0.023818106520058856,0.031003195244600032,0.0005906540635984414,0.005852773845520806,0.00800616408857984,0.006409866341326544,0.27,12,3.3387121824398114,0.06677424364879622,6
6,-1.021698286898882,-0.9669614860195805,-0.9866519235253999,0.9866519235253999,0.9867117915685231,97.36001596203646,0.0,0,102.08764220687395,2.041752844137479,-0.08460377067537315,-0.04362093677255263,-0.05970949394494974,0.05970949394494974,0.060249518294703396,0.36300044547437993,0.0,0,8.950313904730356,0.17900627809460712,-0.007470426297839331,0.09363296323778325,0.045023839281731017,0.04525937017374933,0.05311449881725668,0.28211499846083615,0.03,0,10.900233648090044,0.21800467296180087,-1.014380412234328,-0.9932701544669935,-1.0021467712605594,1.0021467712605594,1.0021616360268524,100.43279447240174,0.0,0,102.41735746418941,2.048347149283788,-0.02119879500283075,0.08008625222811858,0.02998581640999565,0.03080275372787021,0.03309515708881006,0.10952894227330146,0.02,0,8.036955673641526,0.1607391134728305,-0.0269998396295651,0.0737157480994214,0.02806435450669415,0.029683145563997603,0.034236658306915566,0.11721487720244905,0.03,0,9.290317333178518,0.18580634666357035,-0.017485746430025317,0.01802762741051711,4.592862687116117e-05,0.00432980723481222,0.006042590285027128,0.003651289735270423,0.28,5,2.4717999962870683,0.04943599992574137,-0.017985330130249957,0.01460071560964453,-3.667145047012765e-05,0.004850103068517251,0.0064188829358796645,0.004120205814452714,0.275,37,2.5597617294613335,0.051195234589226674,-0.019242581298015916,0.026072128591079033,-0.0002765704189977425,0.005226912512758992,0.007254826176009017,0.005263250284410562,0.26,7,3.092339286762065,0.0618467857352413,-0.016229825026962574,0.01580293601347993,-8.238103862270751e-05,0.004517858993533899,0.005640311255168507,0.003181311105518054,0.26,30,2.2310077497859493,0.04462015499571899,-0.03491796082372325,0.03587536277828072,0.00025068315963755336,0.0076600998799103755,0.010643164453032468,0.011327694957429389,0.23,11,4.134101084568334,0.08268202169136668,-0.037949387312047916,0.031003195244600032,0.0002586543655034827,0.008209416441134744,0.011167038684793648,0.012470275298767782,0.225,9,4.2917657582136215,0.08583531516427242,6
7,-1.021698286898882,-0.9547947090360962,-0.9874899861957553,0.9874899861957553,0.9875645301776447,97.5283701264992,0.0,0,102.64805279896515,2.0529610559793032,-0.07942570880824532,-0.029742922172827237,-0.05745124743588915,0.05745124743588915,0.058152000077309494,0.33816551129914035,0.0,0,8.917832972549206,0.1783566594509841,-0.007470426297839331,0.12668036043314515,0.04511969289525423,0.045355223787272525,0.05481493532076139,0.30046771342192546,0.03,0,13.150507227221908,0.26301014454443816,-1.014409744137002,-0.9933001277285689,-1.0020109601694474,1.0020109601694474,1.0020283672554031,100.40608487845287,0.0,0,102.41786808926986,2.0483573617853974,-0.02119879500283075,0.07584377897686137,0.03375644668173162,0.03440462793986155,0.03682214690482789,0.1355870502680726,0.01,0,8.822409937782595,0.1764481987556519,-0.028969442895336588,0.07331586692181713,0.02620363700354075,0.029553859430687043,0.035612106558962936,0.1268222133566931,0.04,0,9.599185260714952,0.19198370521429906,-0.017485746430025317,0.02345529947483649,0.00026547803597457784,0.004812699125260882,0.006741890339306274,0.004545308534723127,0.255,9,2.70606689968288,0.0541213379936576,-0.017985330130249957,0.020051287062202897,-9.63580552351475e-05,0.004801580908079128,0.00641418391203045,0.004114175525735025,0.255,9,2.6001199120414027,0.05200239824082806,-0.019242581298015916,0.026072128591079033,0.0009044233424664768,0.0059540280128809195,0.008244666642065723,0.006797452803879127,0.26,9,3.302756414183365,0.0660551282836673,-0.016229825026962574,0.013602665992670904,-4.584056571787287e-05,0.004336691890106369,0.005536226017321593,0.00306497985148685,0.27,34,2.053046397669241,0.04106092795338481,-0.03491796082372325,0.03587536277828072,0.00025973673301477864,0.006467531720285593,0.009450434469769148,0.008931071166740088,0.21,22,3.9024967547054543,0.07804993509410908,-0.037949387312047916,0.022699353458685657,-0.0004479692997638536,0.008773033208181324,0.011389017703163768,0.012970972424297771,0.195,9,4.318565674873619,0.08637131349747237,6
8,-1.0011924827390246,-0.949667444011205,-0.980012764061109,0.980012764061109,0.980074335334926,96.0545702782197,0.0,0,101.51505142171129,2.0303010284342258,-0.09496727061776146,-0.029742922172827237,-0.0659554621433629,0.0659554621433629,0.0673385981358627,0.4534486798903211,0.0,0,10.280064659789588,0.20560129319579176,0.04565536176937603,0.12668036043314515,0.08138256454036308,0.08138256454036308,0.08420916151820892,0.7091182883599799,0.0,0,13.545145882195365,0.2709029176439073,-1.0200440231984498,-0.9897956661726439,-1.0022664296605237,1.0022664296605237,1.0022898278164378,100.45848989443047,0.0,0,102.92673376796917,2.0585346753593834,-0.046615703861994,0.08918159389245253,0.028570188804976686,0.032111992795275,0.03687782755273776,0.13599741650094646,0.02,0,10.026884650722609,0.20053769301445218,-0.028969442895336588,0.09052954204493824,0.027800262344057053,0.030964106729986417,0.03772968970128131,0.1423529484954973,0.03,0,10.286353316575468,0.20572706633150936,-0.015131827897674643,0.02345529947483649,-3.800692024838237e-05,0.004943142662430476,0.00661296873501831,0.004373135549032967,0.28,25,2.5531020882256317,0.051062041764512636,-0.01723810249290994,0.020051287062202897,3.2720397443301575e-05,0.004303180016282714,0.006342400683991713,0.004022604643629855,0.265,11,2.5400239270356106,0.050800478540712214,-0.023662685287857338,0.02264260944602689,0.00042870341518700143,0.005355570788243221,0.007507563607683971,0.005636351132342077,0.26,9,3.075274275738815,0.061505485514776304,-0.01551069791546178,0.017597420281153853,-4.937850960702761e-05,0.0058793248500984465,0.00745522241864016,0.005558034131139484,0.285,21,2.842018122332857,0.05684036244665714,-0.02539010991070799,0.03853283586543897,-0.0002419133679670847,0.008664704692616007,0.011670761969822956,0.01362066849562658,0.19,11,4.70526436205487,0.0941052872410974,-0.03339880645717047,0.02874060023063198,0.0005556590756361728,0.009820460314185916,0.012112009297277968,0.014670076921734792,0.17,15,4.891852010190222,0.09783704020380445,6
9,-1.0178517113720718,-0.9513960615079335,-0.9844401313156986,0.9844401313156986,0.9845170695166235,96.92738601696003,0.0,0,102.13180350103005,2.0426360700206008,-0.08598520427947284,-0.022014684940679506,-0.062130761802892065,0.062130761802892065,0.06403506995592959,0.41004901842607955,0.0,0,10.899838423321073,0.21799676846642146,0.013648056824551402,0.12565903087826022,0.05430983510863099,0.05430983510863099,0.05727721106278361,0.3280678907130662,0.0,0,11.615963289075783,0.23231926578151565,-1.0527921588897735,-0.9830067694502553,-0.9998417531505898,0.9998417531505898,0.9998865881124652,99.97731890871867,0.0,0,103.56132339886389,2.0712264679772776,-0.15009601564587696,0.07540680197522298,0.024441092183050843,0.035909442415075966,0.04029789686426923,0.16239204916832803,0.035,0,13.948705498676208,0.2789741099735242,-0.17121427153860166,0.06300787664711358,-0.1020274919943842,0.10751429394495798,0.11656523402938794,1.358745378432598,0.025,0,26.075828935592625,0.5215165787118525,-0.021474741802636643,0.01726142093353422,-0.0001660003548221589,0.005350856743143208,0.007217030373027429,0.005208552740520044,0.255,8,2.665938057748636,0.053318761154972714,-0.0240846577769553,0.02420241177299838,-0.00047504550114725044,0.005253354114939228,0.007653412333613909,0.00585747203483135,0.295,38,3.2717976192952425,0.06543595238590486,-0.027821700345772478,0.01388639789671002,-0.0007626037675557332,0.005170368782888722,0.0073194432249548734,0.00535742491233378,0.28,32,3.1212232906900113,0.06242446581380023,-0.03836468569576845,0.02474775624884895,7.976137629989388e-05,0.004835769973053259,0.00791964639724241,0.006272079905735469,0.285,29,3.0779503079961694,0.061559006159923386,-0.105573322631458,0.10865479340826276,0.0005750537121452165,0.012896221226065976,0.026099887742442963,0.06812041401681244,0.225,17,9.638463410929523,0.19276926821859047,-0.044653559415848774,0.033947406210722966,-0.0015780287158929246,0.009977578623019272,0.013576876518337165,0.018433157599417507,0.19,17,5.779245267822476,0.11558490535644951,6
